word,tag
Bonilla,PER
Orioles,ORG
Seattle,ORG
Mariners,ORG
Mariners,ORG
Ripken,PER
Sterling,PER
Hitchcock,PER
Bonilla,PER
Randy,PER
Johnson,PER
Cy,PER
Young,PER
Bonilla,PER
RBI,MISC
Baltimore,LOC
Yankees,ORG
A.L.,MISC
East,MISC
Scott,PER
Erickson,PER
Alex,PER
Rodriguez,PER
RBI,MISC
Mariners,ORG
Ripken,PER
Chris,PER
Hoiles,PER
Baltimore,LOC
New,LOC
York,LOC
Jason,PER
Dickson,PER
Chili,PER
Davis,PER
California,ORG
Angels,ORG
Yankees,ORG
Dickson,PER
Derek,PER
Jeter,PER
Angels,ORG
Jimmy,PER
Key,PER
Yankees,ORG
California,LOC
John,PER
McNamara,PER
New,LOC
York,LOC
Boston,LOC
Mike,PER
Stanley,PER
Red,ORG
Sox,ORG
Oakland,ORG
Athletics,ORG
Stanley,PER
Boston,LOC
Mo,PER
Vaughn,PER
RBI,MISC
Scott,PER
Brosius,PER
Athletics,ORG
Detroit,LOC
Brad,PER
Ausmus,PER
Tigers,ORG
Chicago,ORG
White,ORG
Sox,ORG
Tigers,ORG
White,ORG
Sox,ORG
Kansas,LOC
City,LOC
Juan,PER
Guzman,PER
ERA,MISC
Toronto,ORG
Blue,ORG
Jays,ORG
Royals,ORG
Guzman,PER
ERA,MISC
Minnesota,LOC
John,PER
Jaha,PER
Milwaukee,ORG
Brewers,ORG
Twins,ORG
Jaha,PER
RBI,MISC
RBI,MISC
Jose,PER
Valentin,PER
Milwaukee,ORG
COCU,PER
PSV,ORG
AMSTERDAM,LOC
Philip,PER
Cocu,PER
PSV,ORG
Eindhoven,ORG
NEC,ORG
Nijmegen,ORG
Dutch,MISC
Arthur,PER
Numan,PER
Luc,PER
Nilis,PER
Dutch,MISC
PSV,ORG
Ajax,ORG
Amsterdam,ORG
NAC,ORG
Breda,ORG
DUTCH,MISC
AMSTERDAM,LOC
Dutch,MISC
NEC,ORG
Nijmegen,ORG
PSV,ORG
Eindhoven,ORG
Nilis,PER
Cocu,PER
DUTCH,MISC
AMSTERDAM,LOC
Dutch,MISC
NEC,ORG
Nijmegen,ORG
PSV,ORG
Eindhoven,ORG
KNUP,PER
SWISS,MISC
GENEVA,LOC
Galatasaray,ORG
Adrian,PER
Knup,PER
Switzerland,LOC
World,MISC
Cup,MISC
Azerbaijan,LOC
Baku,LOC
Knup,PER
Artur,PER
Jorge,PER
European,MISC
Indian,MISC
Bucaram,PER
Andean,MISC
Brazil,LOC
Amazon,LOC
BRASILIA,LOC
Amazon,LOC
Brazilian,MISC
Russian-built,MISC
Belem,LOC
Brazil,LOC
Amazon,ORG
Affairs,ORG
Department,ORG
Amazon,LOC
HK,LOC
Tsang,PER
Indonesia,LOC
New,LOC
Zealand,LOC
HONG,LOC
KONG,LOC
Hong,LOC
Kong,LOC
Donald,PER
Tsang,PER
Indonesia,LOC
New,LOC
Zealand,LOC
Jakarta,LOC
Tsang,PER
Suharto,PER
Finance,ORG
Mar'ie,PER
Muhammad,PER
Foreign,ORG
Affairs,ORG
Ali,PER
Alatas,PER
Trade,ORG
and,ORG
Industry,ORG
Tungky,PER
Ariwibowo,PER
New,LOC
Zealand,LOC
Tsang,PER
Jim,PER
Bolger,PER
Don,PER
McKinnon,PER
Finance,ORG
Bill,PER
Birch,PER
Jordan,LOC
Iraqi,MISC
Rana,PER
Sabbagh,PER
AMMAN,LOC
Jordan,LOC
Iraq,LOC
Iraqi,MISC
Jordan,LOC
Adel,PER
Ibrahim,PER
Iraqi,MISC
Reuters,ORG
Ibrahim,PER
Reuters,ORG
Amman,LOC
Ibrahim,PER
Hussein,PER
Khalaf,PER
Hussein,PER
Baghdad,LOC
Iraqi,MISC
Iraq,LOC
Jordanian,MISC
Baghdad,LOC
Jordan,LOC
Jordan,LOC
Iraq,LOC
pro-Baghdad,MISC
International,ORG
Monetary,ORG
Fund,ORG
Karak,LOC
Omari,LOC
Allahu,PER
God,PER
Islamist,MISC
Ahmed,PER
Kafawin,PER
Karak,LOC
Baath,MISC
Amman,LOC
Jordanian,ORG
Arab,ORG
Socialist,ORG
Baath,ORG
Party,ORG
Turkey,LOC
Kurd,MISC
ANKARA,LOC
Turkish,MISC
Kurdish,MISC
Anatolian,ORG
Kurdistan,ORG
Workers,ORG
Party,ORG
PKK,ORG
Van,LOC
Sirnak,LOC
Hakkari,LOC
PKK,ORG
Turkey,LOC
PKK,ORG
Anatolian,ORG
Kurdish,MISC
PKK,ORG
Diyarbakir,LOC
U.S.,LOC
Iraqi,MISC
Kurds,MISC
WASHINGTON,LOC
Iraq,LOC
Kurdish,MISC
U.S.-mediated,MISC
State,ORG
Department,ORG
Glyn,PER
Davies,PER
U.S.,LOC
Massoud,PER
Barzani,PER
Kurdistan,ORG
Democratic,ORG
Party,ORG
KDP,ORG
Jalal,PER
Talabani,PER
Patriotic,ORG
Union,ORG
of,ORG
Kurdistan,ORG
PUK,ORG
Davies,PER
United,LOC
States,LOC
U.S.,LOC
Near,MISC
Eastern,MISC
Robert,PER
Pelletreau,PER
Davies,PER
United,LOC
States,LOC
Kurdish,MISC
London,LOC
KDP,ORG
PUK,ORG
U.S.-led,MISC
Kurdish,MISC
Iraq,LOC
Saddam,PER
Hussein,PER
U.S.,LOC
CHESAPEAKE,LOC
Va,LOC
GMT,MISC
Camelot,LOC
Virginia,LOC
Richard,PER
Black,PER
Chesapeake,ORG
Police,ORG
Department,ORG
Curtis,PER
Lee,PER
White,PER
II,PER
Black,PER
White,PER
White,PER
Black,PER
Michelle,PER
Harper,PER
Glickman,PER
USDA,ORG
Texas,LOC
WASHINGTON,LOC
Dan,PER
Glickman,PER
Texas,LOC
Glickman,PER
USDA-sponsored,MISC
Egypt,LOC
U.S.,LOC
USDA,ORG
Mass,LOC
BOSTON,LOC
Republican,MISC
William,PER
Weld,PER
U.S.,LOC
Senate,ORG
Massachusetts,LOC
Weld,PER
Franny,PER
Democratic,MISC
John,PER
Kerry,PER
Weld,PER
WBUR-FM,ORG
Cambridge,LOC
Massachusetts,LOC
Washington,LOC
Franny,PER
Weld,PER
Tracy,PER
Roosevelt,PER
Tracy,PER
Democratic,MISC
Franklin,LOC
Roosevelt,LOC
Democrats,MISC
Roosevelts,PER
Weld,PER
Susan,PER
Roosevelt,PER
Weld,PER
Theodore,PER
Roosevelt,PER
Republican,MISC
Lufthansa,ORG
FRANKFURT,LOC
Lufthansa,ORG
Cargo,ORG
AG,ORG
Deutsche,ORG
Lufthansa,ORG
AG,ORG
Lufthanseat,ORG
Dm,MISC
Dm,MISC
Dm,MISC
Dm,MISC
Dm,MISC
Air,ORG
Cargo,ORG
Newsroom,ORG
WSC-India,ORG
India,LOC
Conchita,PER
Martinez,PER
Spain,LOC
Ruxandra,PER
Dragomir,PER
Romania,LOC
Naoko,PER
Sawamatsu,PER
Japan,LOC
Rennae,PER
Stubbs,PER
Australia,LOC
Miriam,PER
Oremans,PER
Netherlands,LOC
Radka,PER
Zrubakova,PER
Slovakia,LOC
Doug,PER
Flach,PER
U.S.,LOC
Gianluca,PER
Pozzi,PER
Italy,LOC
Cedric,PER
Pioline,PER
France,LOC
Francisco,PER
Clavet,PER
Spain,LOC
Javier,PER
Sanchez,PER
Spain,LOC
David,PER
Skoch,PER
Czech,LOC
Republic,LOC
Steffi,PER
Graf,PER
Germany,LOC
Yayuk,PER
Basuki,PER
Indonesia,LOC
MAJOR,MISC
LEAGUE,MISC
NEW,LOC
YORK,LOC
Major,MISC
League,MISC
Baseball,MISC
AMERICAN,MISC
LEAGUE,MISC
EASTERN,MISC
DIVISION,MISC
NEW,ORG
YORK,ORG
BALTIMORE,ORG
BOSTON,ORG
TORONTO,ORG
DETROIT,ORG
CENTRAL,MISC
DIVISION,MISC
CLEVELAND,ORG
CHICAGO,ORG
MINNESOTA,ORG
MILWAUKEE,ORG
KANSAS,ORG
CITY,ORG
WESTERN,MISC
DIVISION,MISC
TEXAS,ORG
SEATTLE,ORG
OAKLAND,ORG
CALIFORNIA,ORG
CLEVELAND,ORG
DETROIT,LOC
OAKLAND,ORG
BALTIMORE,LOC
MINNESOTA,ORG
TORONTO,LOC
MILWAUKEE,ORG
CHICAGO,LOC
TEXAS,ORG
KANSAS,LOC
CITY,LOC
BOSTON,ORG
CALIFORNIA,LOC
NEW,ORG
YORK,ORG
SEATTLE,LOC
NATIONAL,MISC
LEAGUE,MISC
EASTERN,MISC
DIVISION,MISC
ATLANTA,ORG
MONTREAL,ORG
FLORIDA,ORG
NEW,ORG
YORK,ORG
PHILADELPHIA,ORG
CENTRAL,MISC
DIVISION,MISC
HOUSTON,ORG
ST,ORG
LOUIS,ORG
CHICAGO,ORG
CINCINNATI,ORG
PITTSBURGH,ORG
WESTERN,MISC
DIVISION,MISC
SAN,ORG
DIEGO,ORG
LOS,ORG
ANGELES,ORG
COLORADO,ORG
SAN,ORG
FRANCISCO,ORG
PHILADELPHIA,ORG
SAN,LOC
FRANCISCO,LOC
LOS,ORG
ANGELES,ORG
MONTREAL,LOC
ATLANTA,ORG
PITTSBURGH,LOC
SAN,ORG
DIEGO,ORG
NEW,LOC
YORK,LOC
CHICAGO,ORG
HOUSTON,LOC
FLORIDA,ORG
ST,LOC
LOUIS,LOC
CINCINNATI,ORG
COLORADO,LOC
GIANTS,ORG
PHILLIES,ORG
SAN,LOC
FRANCISCO,LOC
William,PER
VanLandingham,PER
Glenallen,PER
Hill,PER
San,ORG
Francisco,ORG
Giants,ORG
Philadelphia,ORG
Phillies,ORG
VanLandingham,PER
Phillies,ORG
VanLandingham,PER
Colorado,LOC
Andres,PER
Galarraga,PER
Colorado,ORG
Rockies,ORG
Billy,PER
Swift,PER
Cincinnati,ORG
Reds,ORG
Swift,PER
Houston,LOC
Andy,PER
Benes,PER
Royce,PER
Clayton,PER
St.,ORG
Louis,ORG
Cardinals,ORG
Houston,ORG
Astros,ORG
Benes,PER
Cardinals,ORG
Houston,ORG
National,MISC
League,MISC
Central,MISC
Division,MISC
ORIOLES,ORG
YANKEES,ORG
BALTIMORE,LOC
Cal,PER
Ripken,PER
Brady,PER
Anderson,PER
Baltimore,ORG
Orioles,ORG
Oakland,ORG
Athletics,ORG
Orioles,ORG
Oakland,ORG
Mark,PER
Acre,PER
Brady,PER
Anderson,PER
Oakland,ORG
Art,PER
Howe,PER
Rafael,PER
Palmeiro,PER
Bobby,PER
Bonilla,PER
Acre,PER
Ripken,PER
Ripken,PER
Orioles,ORG
Chicago,ORG
White,ORG
Sox,ORG
Seattle,LOC
Jay,PER
Buhner,PER
Seattle,ORG
Mariners,ORG
New,ORG
York,ORG
Yankees,ORG
New,ORG
York,ORG
Jimmy,PER
Key,PER
Seattle,ORG
Alex,PER
Rodriguez,PER
Yankees,ORG
AL,MISC
East,MISC
Baltimore,ORG
California,LOC
Tim,PER
Wakefield,PER
Mo,PER
Vaughn,PER
Troy,PER
O'Leary,PER
Boston,ORG
Red,ORG
Sox,ORG
California,ORG
Angels,ORG
Boston,ORG
Red,ORG
Sox,ORG
Chicago,LOC
Cal,PER
Eldred,PER
John,PER
Jaha,PER
Milwaukee,ORG
Brewers,ORG
Chicago,ORG
White,ORG
Sox,ORG
Angel,PER
Miranda,PER
Bob,PER
Wickman,PER
Detroit,LOC
Jim,PER
Thome,PER
Charles,PER
Nagy,PER
Cleveland,ORG
Indians,ORG
Detroit,ORG
Tigers,ORG
Felipe,PER
Lira,PER
Toronto,LOC
Juan,PER
Guzman,PER
Joe,PER
Carter,PER
Carlos,PER
Delgado,PER
Toronto,ORG
Blue,ORG
Jays,ORG
Minnesota,ORG
Twins,ORG
Toronto,LOC
Guzman,PER
MAJOR,MISC
LEAGUE,MISC
NEW,LOC
YORK,LOC
Major,MISC
League,MISC
Baseball,MISC
Portsmouth,ORG
Reading,ORG
Manchester,ORG
City,ORG
West,ORG
Bromwich,ORG
Port,ORG
Vale,ORG
Sheffield,ORG
United,ORG
Grimsby,ORG
Charlton,ORG
Swindon,ORG
Southend,ORG
Oldham,ORG
Plymouth,ORG
Brentford,ORG
Shrewsbury,ORG
Bury,ORG
Burnley,ORG
Bournemouth,ORG
Blackpool,ORG
Chesterfield,ORG
Millwall,ORG
Crewe,ORG
Gillingham,ORG
Preston,ORG
Notts,ORG
County,ORG
Bristol,ORG
Rovers,ORG
Bristol,ORG
City,ORG
York,ORG
Watford,ORG
Wrexham,ORG
Wycombe,ORG
Rotherham,ORG
Peterborough,ORG
Walsall,ORG
Stockport,ORG
Luton,ORG
Hartlepool,ORG
Wigan,ORG
Hull,ORG
Carlisle,ORG
Fulham,ORG
Scunthorpe,ORG
Scarborough,ORG
Exeter,ORG
Cambridge,ORG
Darlington,ORG
Northampton,ORG
Barnet,ORG
Chester,ORG
Torquay,ORG
Cardiff,ORG
Swansea,ORG
Brighton,ORG
Hereford,ORG
Lincoln,ORG
Colchester,ORG
Rochdale,ORG
Mansfield,ORG
Doncaster,ORG
Leyton,ORG
Orient,ORG
ENGLISH,MISC
LONDON,LOC
English,MISC
Crystal,ORG
Palace,ORG
West,ORG
Bromwich,ORG
Ipswich,ORG
Grimsby,ORG
Oxford,ORG
Norwich,ORG
Portsmouth,ORG
Southend,ORG
Tranmere,ORG
Port,ORG
Vale,ORG
Charlton,ORG
Birmingham,ORG
Sheffield,ORG
United,ORG
Huddersfield,ORG
Brentford,ORG
Gillingham,ORG
Bristol,ORG
City,ORG
Luton,ORG
Burnley,ORG
Shrewsbury,ORG
Chesterfield,ORG
Walsall,ORG
Preston,ORG
Crewe,ORG
Rotherham,ORG
Blackpool,ORG
Stockport,ORG
Bournemouth,ORG
Watford,ORG
Plymouth,ORG
Wycombe,ORG
Bury,ORG
York,ORG
Millwall,ORG
Peterborough,ORG
Notts,ORG
County,ORG
Wrexham,ORG
Bristol,ORG
Rovers,ORG
Barnet,ORG
Brighton,ORG
Cardiff,ORG
Wigan,ORG
Carlisle,ORG
Leyton,ORG
Orient,ORG
Chester,ORG
Swansea,ORG
Darlington,ORG
Colchester,ORG
Exeter,ORG
Doncaster,ORG
Hartlepool,ORG
Mansfield,ORG
Hereford,ORG
Hull,ORG
Lincoln,ORG
Cambridge,ORG
Northampton,ORG
Torquay,ORG
Rochdale,ORG
Fulham,ORG
Scunthorpe,ORG
Scarborough,ORG
ENGLAND,LOC
PAKISTAN,LOC
C$,MISC
C$,MISC
Reuters,ORG
Toronto,ORG
Bureau,ORG
Nigerian,MISC
Commonwealth,ORG
trip-Canada,MISC
OTTAWA,LOC
Commonwealth,ORG
Nigeria,LOC
Canadian,MISC
Lloyd,PER
Axworthy,PER
Axworthy,PER
Commonwealth,ORG
London,LOC
TORONTO,LOC
Toronto-based,MISC
TVX,ORG
Gold,ORG
Inc,ORG
C$,MISC
C$,MISC
Kinross,ORG
Gold,ORG
Corp,ORG
C$,MISC
C$,MISC
Scorpion,ORG
Minerals,ORG
Inc,ORG
Indonesian,MISC
C$,MISC
C$,MISC
TVX,ORG
Kinross,ORG
U.S.,LOC
Scorpion,ORG
Reuters,ORG
Toronto,ORG
Bureau,ORG
Unitog,ORG
Co,ORG
Barrington,ORG
Research,ORG
Associates,ORG
Inc,ORG
Unitog,ORG
Co,ORG
Alexander,PER
Paris,PER
Chicago,LOC
Buffett,PER
Property,ORG
Capital,ORG
WASHINGTON,LOC
Omaha,LOC
Warren,PER
Buffett,PER
Property,ORG
Capital,ORG
Trust,ORG
Securities,ORG
and,ORG
Exchnage,ORG
Commission,ORG
Buffett,PER
Boston-based,MISC
Buffett,PER
Berkshire,ORG
Hathaway,ORG
Inc,ORG
U.S.,LOC
Colombia,LOC
U.S.,LOC
MIAMI,LOC
U.S.,LOC
Colombian,MISC
AMR,ORG
Corp,ORG
American,ORG
Airlines,ORG
New,LOC
York,LOC
Bogota,LOC
Department,ORG
of,ORG
Transportation,ORG
Miami,LOC
AMR,ORG
Miami,LOC
Colombia,LOC
New,LOC
York,LOC
United,LOC
States,LOC
Colombia,LOC
New,LOC
York,LOC
Federal,ORG
Aviation,ORG
Administration,ORG
International,MISC
Aviation,MISC
Safety,MISC
program,MISC
Colombia,LOC
Colombia,LOC
American,ORG
New,LOC
York,LOC
Bogota,LOC
United,LOC
States,LOC
Colombians,MISC
Colombian,MISC
Avianca,ORG
ACES,ORG
GMT,MISC
LONDON,LOC
MIDEAST,LOC
GULF,LOC
RED,LOC
SEA,LOC
Konpolis,ORG
Mideast,LOC
Indonesia,LOC
KPC,ORG
TBN,ORG
Mideast,LOC
W.C.,LOC
India,LOC
E.C.India,LOC
IOC,ORG
ASIA,LOC
PACIFIC,LOC
Petrobulk,ORG
Rainbow,ORG
Okinawa,LOC
Inchon,LOC
Honam,ORG
MED,LOC
BLACK,LOC
SEA,LOC
TBN,ORG
Constanza,LOC
Inia,LOC
IOC,ORG
UK,LOC
Port,ORG
Christine,ORG
Pembroke,LOC
US,LOC
Stentex,ORG
WESTERN,LOC
HEMISPHERE,LOC
Kpaitan,ORG
Stankov,ORG
St,LOC
Croix,LOC
USAC,LOC
Hess,ORG
AP,ORG
Moller,ORG
Caribs,LOC
Japan,LOC
BP,ORG
Tiber,ORG
Caribs,LOC
Stinnes,ORG
MIDEAST,LOC
GULF,LOC
RED,LOC
SEA,LOC
Tenacity,ORG
Mideast,LOC
South,LOC
Korea,LOC
Samsung,ORG
SKS,ORG
Tana,ORG
Mideast,LOC
Japan,LOC
CNR,ORG
Northsea,ORG
Chaser,ORG
Mideast,LOC
Japan,LOC
Jomo,ORG
Sibonina,ORG
Red,LOC
Sea,LOC
Japan,LOC
Marubeni,ORG
ASIA,LOC
PACIFIC,LOC
Neptune,ORG
Crux,ORG
Singapore,LOC
Sietco,ORG
World,ORG
Bridge,ORG
South,LOC
Korea,LOC
Japan,LOC
CNR,ORG
Fulmar,ORG
Ulsan,LOC
Yosu,LOC
LG,ORG
Caltex,ORG
MED,LOC
BLACK,LOC
SEA,LOC
Hemina,ORG
Eleusis,ORG
UKCM,ORG
CNR,ORG
London,ORG
Newsroom,ORG
PAKISTAN,LOC
ENGLAND,LOC
Saeed,PER
Anwar,PER
Aamir,PER
Sohail,PER
Cork,PER
Croft,PER
Ijaz,PER
Ahmed,PER
Inzamam-ul-Haq,PER
Salim,PER
Malik,PER
Asif,PER
Mujtaba,PER
Wasim,PER
Akram,PER
Moin,PER
Khan,PER
Mushtaq,PER
Ahmed,PER
Waqar,PER
Younis,PER
Mohammad,PER
Akam,PER
England,LOC
RTRS,ORG
Norman,PER
SYDNEY,LOC
Greg,PER
Norman,PER
Butch,PER
Harmon,PER
Butch,PER
Norman,PER
World,MISC
Series,MISC
of,MISC
Golf,MISC
Akron,LOC
Ohio,LOC
Norman,PER
British,MISC
Open,MISC
Australian,MISC
Akron,LOC
Americans,MISC
Billy,PER
Mayfair,PER
Paul,PER
Goydos,PER
Japan,LOC
Hidemichi,PER
Tanaki,PER
Norman,PER
Norman,PER
Sydney,ORG
Newsroom,ORG
Arab,MISC
Israel,LOC
Ori,PER
Lewis,PER
TAIBE,LOC
Israel,LOC
Israeli,MISC
Arab,MISC
National,MISC
League,MISC
Hapoel,ORG
Taibe,ORG
Jewish,MISC
Pole,MISC
Romanian,MISC
Philadelphia,ORG
SAN,ORG
DIEGO,ORG
Montreal,ORG
SAN,ORG
FRANCISCO,ORG
PORTUGUESE,MISC
LISBON,LOC
Portuguese,MISC
Belenenses,ORG
Boavista,ORG
AJAX,ORG
HEERENVEEN,LOC
AMSTERDAM,LOC
Dutch,MISC
Ajax,ORG
Amsterdam,ORG
Heerenveen,ORG
Ajax,ORG
NAC,ORG
Breda,LOC
Heerenveen,ORG
Romeo,PER
Wouden,PER
Amsterdam,LOC
John,PER
Veldman,PER
Edwin,PER
van,PER
der,PER
Sar,PER
Ajax,ORG
Ajax,ORG
Marcio,PER
Santos,PER
Winston,PER
Bogarde,PER
Jari,PER
Litmanen,PER
Marc,PER
Overmars,PER
Danish,MISC
Jon,PER
Dahl,PER
Tomasson,PER
Ajax,ORG
van,PER
der,PER
Sar,PER
Ajax,ORG
PSV,ORG
Eindhoven,ORG
Groningen,ORG
BELGIAN,MISC
BRUSSELS,LOC
Belgian,MISC
Standard,ORG
Liege,ORG
Molenbeek,ORG
Anderlecht,ORG
Lokeren,ORG
Cercle,ORG
Brugge,ORG
Mouscron,ORG
Antwerp,ORG
Lommel,ORG
Ghent,ORG
Aalst,ORG
Lierse,ORG
Charleroi,ORG
Sint,ORG
Truiden,ORG
Ekeren,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Anto,PER
Drobnjak,PER
Bastia,ORG
Xavier,PER
Gravelaine,PER
Marseille,ORG
Miladin,PER
Becanovic,PER
Lille,ORG
Enzo,PER
Scifo,PER
Monaco,ORG
Vladimir,PER
Smicer,PER
Lens,ORG
Christopher,PER
Wreh,PER
Guingamp,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Nantes,ORG
Lens,ORG
Smicer,PER
Nice,ORG
Debbah,PER
Bastia,ORG
Drobnjak,PER
Lille,ORG
Boutoille,PER
Becanovic,PER
Rennes,ORG
Guivarc'h,PER
Bordeaux,ORG
Auxerre,ORG
Marseille,ORG
Gravelaine,PER
Metz,ORG
Traore,PER
Bombarda,PER
Strasbourg,ORG
Zitelli,PER
Le,ORG
Havre,ORG
Caen,ORG
Bancarel,PER
Lyon,ORG
Caveglia,PER
Guingamp,ORG
Wreh,PER
Monaco,ORG
Scifo,PER
Montpellier,ORG
Cannes,ORG
Charvet,PER
Nancy,ORG
Paris,ORG
St,ORG
Germain,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Lens,ORG
Bastia,ORG
Paris,ORG
Saint-Germain,ORG
Auxerre,ORG
Cannes,ORG
Lille,ORG
Bordeaux,ORG
Monaco,ORG
Marseille,ORG
Metz,ORG
Lyon,ORG
Guingamp,ORG
Rennes,ORG
Strasbourg,ORG
Montpellier,ORG
Nantes,ORG
Nancy,ORG
Nice,ORG
Le,ORG
Havre,ORG
Caen,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Nantes,ORG
Lens,ORG
Nice,ORG
Bastia,ORG
Lille,ORG
Rennes,ORG
Borussia,ORG
Dortmund,ORG
Cologne,ORG
Bayern,ORG
Munich,ORG
Bayer,ORG
Leverkusen,ORG
VfL,ORG
Bochum,ORG
Hamburg,ORG
Karlsruhe,ORG
St,ORG
Pauli,ORG
Werder,ORG
Bremen,ORG
1860,ORG
Munich,ORG
Schalke,ORG
Fortuna,ORG
Duesseldorf,ORG
Freiburg,ORG
Hansa,ORG
Rostock,ORG
Arminia,ORG
Bielefeld,ORG
Borussia,ORG
Moenchengladbach,ORG
MSV,ORG
Duisburg,ORG
DUTCH,MISC
AMSTERDAM,LOC
Dutch,MISC
Fortuna,ORG
Sittard,ORG
Jeffrey,PER
Roest,PER
Heerenveen,ORG
Korneev,PER
Hansma,PER
Wouden,PER
DUTCH,MISC
AMSTERDAM,LOC
Dutch,MISC
Fortuna,ORG
Sittard,ORG
Heerenveen,ORG
FINLAND,LOC
CZECH,LOC
REPUBLIC,LOC
WORLD,MISC
CUP,MISC
HELSINKI,LOC
Finland,LOC
Czech,LOC
Republic,LOC
World,MISC
Cup,MISC
European,MISC
Finland,LOC
Ville,PER
Peltonen,PER
Juha,PER
Ylonen,PER
Teemu,PER
Selanne,PER
Jyrki,PER
Lumme,PER
Janne,PER
Ojanen,PER
Christian,PER
Ruuttu,PER
Czech,LOC
Republic,LOC
Radek,PER
Bonk,PER
Robert,PER
Reichel,PER
Jiri,PER
Dopita,PER
Sweden,LOC
Finland,LOC
Czech,LOC
Republic,LOC
Germany,LOC
NEUCHATEL,ORG
CYPRIEN,PER
GENEVA,LOC
Swiss,MISC
Neuchatel,ORG
Xamax,ORG
French,MISC
Jean-Pierre,PER
Cyprien,PER
Cyprien,PER
Swiss,MISC
St,ORG
Gallen,ORG
Brazilian,MISC
Claudio,PER
Moura,PER
Cyprien,PER
Moura,PER
St,ORG
Gallen,ORG
Roger,PER
Hegi,PER
Moura,PER
Cyprien,PER
Neuchatel,ORG
Swiss,MISC
Gilbert,PER
Facchinetti,PER
Neuchatel,ORG
Gilbert,PER
Gress,PER
Moura,PER
Moura,PER
Cyprien,PER
Gress,PER
Moura,PER
Cyprien,PER
French,MISC
Italy,LOC
Switzerland,LOC
BUGNO,PER
MILAN,LOC
Italian,MISC
Gianni,PER
Bugno,PER
Tour,MISC
of,MISC
Switzerland,MISC
Italian,MISC
Bugno,PER
Tour,MISC
Cologne,LOC
Bugno,PER
Giro,MISC
d'Italia,MISC
COLONNA,PER
TOUR,MISC
OF,MISC
NETHERLANDS,MISC
HAARLEM,LOC
Netherlands,LOC
Tour,MISC
of,MISC
the,MISC
Netherlands,MISC
Gouda,LOC
Haarlem,LOC
Federico,PER
Colonna,PER
Italy,LOC
Mapei,ORG
Robbie,PER
McEwen,PER
Australia,LOC
Rabobank,ORG
Jans,PER
Koerts,PER
Netherlands,LOC
Palmans,ORG
Sven,PER
Teutenberg,PER
Germany,LOC
US,ORG
Postal,ORG
Tom,PER
Steels,PER
Belgium,LOC
Mapei,ORG
Endrio,PER
Leoni,PER
Italy,LOC
Aki,PER
Johan,PER
Capiot,PER
Belgium,LOC
Collstrop,ORG
John,PER
den,PER
Braber,PER
Neths,LOC
Collstrop,ORG
Jeroen,PER
Blijlevens,PER
Neths,LOC
TVM,ORG
Michael,PER
van,PER
der,PER
Wolf,PER
Neths,LOC
Foreldorado,ORG
Colonna,PER
McEwen,PER
Koerts,PER
Gianluca,PER
Corini,PER
Italy,LOC
Aki,ORG
Wim,PER
Omloop,PER
Belgium,LOC
Collstrop,ORG
Lance,PER
Armstrong,PER
USA,LOC
Motorola,ORG
Tristan,PER
Hoffman,PER
Neths,LOC
TVM,ORG
George,PER
Hincapie,PER
USA,LOC
Motorola,ORG
John,PER
Talen,PER
Neths,LOC
Foreldorado,ORG
Teutenberg,PER
COFINEC,ORG
BUDAPEST,LOC
Emese,PER
Bartha,PER
BUDAPEST,LOC
Cofinec,ORG
S.A.,ORG
Hungarian,MISC
Gabor,PER
Sitanyi,PER
ING,ORG
Barings,ORG
French-registered,MISC
Hungary,LOC
Cofinec,ORG
Tamas,PER
Erdei,PER
Budapest-based,MISC
ABN-AMRO,ORG
Hoare,ORG
Govett,ORG
Italian,MISC
Russian,MISC
OSLO,LOC
Russian,MISC
Norway,LOC
Arctic,MISC
Spitzbergen,LOC
Norwegian,MISC
Rune,PER
Hansen,PER
Norwegian,MISC
Norwegian,MISC
NTB,ORG
Vnukovo,ORG
Airlines,ORG
Tupolev,MISC
154,MISC
Moscow,LOC
Longyearbyen,LOC
GMT,MISC
Opera,LOC
GMT,MISC
Spitzbergen,LOC
Norwegian,MISC
Russian,MISC
Barentsburg,LOC
Russia,LOC
Norway,LOC
Belgium,LOC
BRUSSELS,LOC
Belgium,LOC
Brussels,LOC
Royal,ORG
Meteorological,ORG
Institute,ORG
RMT,ORG
RMT,ORG
Turnhout,LOC
Belgian,MISC
Jumet,LOC
Repsol,ORG
MADRID,LOC
Spanish,MISC
Repsol,ORG
Repsol,ORG
Madrid,LOC
Madrid,ORG
Newsroom,ORG
Algeria,LOC
PARIS,LOC
Algerian,MISC
Moslem,MISC
Algiers,LOC
Algerian,MISC
Nahar,LOC
Algiers,LOC
Liberte,ORG
Leveilly,LOC
Algiers,LOC
Le,ORG
Matin,ORG
Moslem,MISC
Moslem,MISC
Islamists,MISC
Finns,MISC
HELSINKI,LOC
Finnish,MISC
Europe,LOC
Finns,MISC
Tampere,LOC
Ilkka,PER
Laasonen,PER
Laasonen,PER
Iltalehti,ORG
Audi,ORG
INGOLSTADT,LOC
Audi,ORG
AG,ORG
Herbert,PER
Demel,PER
German,MISC
